STATION,NAME,DATE,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TmeanC
USW00013722,"RALEIGH AIRPORT, NC US",6/9/2016,0,,0,0,69,82,52,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/10/2016,0,,0,0,72,85,59,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/11/2016,0,,0,0,79,92,69,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/12/2016,0,,0,0,82,93,70,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",6/13/2016,0,,0,0,78,85,62,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/14/2016,0,,0,0,74,90,59,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",6/15/2016,0.45,,0,0,79,91,70,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/16/2016,0,,0,0,80,92,73,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",6/17/2016,0.1,,0,0,77,83,67,25
USW00013722,"RALEIGH AIRPORT, NC US",6/18/2016,0,,0,0,72,82,59,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",6/19/2016,0,,0,0,70,84,56,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/20/2016,0,,0,0,73,88,56,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",6/21/2016,0,,0,0,78,91,67,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/22/2016,0.12,,0,0,82,92,72,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",6/23/2016,1.62,,0,0,82,91,67,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",6/24/2016,0.1,,0,0,76,88,69,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/25/2016,0,,0,0,77,85,71,25
USW00013722,"RALEIGH AIRPORT, NC US",6/26/2016,0,,0,0,75,85,64,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/27/2016,0,,0,0,76,90,65,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/28/2016,1.25,,0,0,75,78,71,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/29/2016,0.91,,0,0,77,89,69,25
USW00013722,"RALEIGH AIRPORT, NC US",6/30/2016,0.01,,0,0,76,88,69,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",7/1/2016,0,,0,0,80,89,72,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/2/2016,1.66,,0,0,79,88,71,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/3/2016,1.48,,0,0,74,78,70,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",7/4/2016,0.02,,0,0,73,85,69,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",7/5/2016,0.42,,0,0,82,95,73,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",7/6/2016,0,,0,0,79,91,72,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/7/2016,0.06,,0,0,81,93,73,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/8/2016,0.25,,0,0,81,94,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/9/2016,0,,0,0,79,91,68,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/10/2016,0,,0,0,79,88,69,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",7/11/2016,0,,0,0,80,90,73,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/12/2016,0.37,,0,0,80,91,70,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/13/2016,0,,0,0,81,94,72,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/14/2016,0,,0,0,84,95,73,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",7/15/2016,1.58,,0,0,83,95,71,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",7/16/2016,1.98,,0,0,77,87,70,25
USW00013722,"RALEIGH AIRPORT, NC US",7/17/2016,0,,0,0,77,90,68,25
USW00013722,"RALEIGH AIRPORT, NC US",7/18/2016,0,,0,0,81,93,72,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",7/19/2016,0,,0,0,84,93,74,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",7/20/2016,0,,0,0,80,89,70,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/21/2016,0,,0,0,80,90,70,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",7/22/2016,0,,0,0,82,93,73,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",7/23/2016,0,,0,0,82,95,72,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",7/24/2016,0,,0,0,84,95,74,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",7/25/2016,0,,0,0,86,96,77,30
USW00013722,"RALEIGH AIRPORT, NC US",7/26/2016,0.13,,0,0,86,97,75,30
USW00013722,"RALEIGH AIRPORT, NC US",7/27/2016,0,,0,0,83,95,76,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",7/28/2016,0,,0,0,84,96,74,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",7/29/2016,0,,0,0,84,92,75,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",7/30/2016,0.03,,0,0,83,95,74,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",7/31/2016,0.13,,0,0,83,96,72,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/1/2016,0.04,,0,0,79,91,73,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",8/2/2016,0.28,,0,0,80,91,73,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",8/3/2016,0,,0,0,78,88,73,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",8/4/2016,1.02,,0,0,78,87,69,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",8/5/2016,0.18,,0,0,79,88,73,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",8/6/2016,0,,0,0,81,93,74,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",8/7/2016,0.39,,0,0,80,86,74,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",8/8/2016,0.54,,0,0,79,89,73,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",8/9/2016,0,,0,0,80,91,75,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",8/10/2016,0,,0,0,82,92,73,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",8/11/2016,0,0,0,0,83,92,74,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/12/2016,0,,0,0,84,94,76,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",8/13/2016,0,,0,0,85,94,77,29.44444444
USW00013722,"RALEIGH AIRPORT, NC US",8/14/2016,0,,0,0,85,96,77,29.44444444
USW00013722,"RALEIGH AIRPORT, NC US",8/15/2016,0,0,0,0,85,96,75,29.44444444
USW00013722,"RALEIGH AIRPORT, NC US",8/16/2016,0,,0,0,85,95,75,29.44444444
USW00013722,"RALEIGH AIRPORT, NC US",8/17/2016,0,,0,0,85,97,75,29.44444444
USW00013722,"RALEIGH AIRPORT, NC US",8/18/2016,0,,0,0,83,93,74,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",8/19/2016,0.38,,0,0,81,91,75,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",8/20/2016,0,,0,0,80,91,74,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",8/21/2016,0,,0,0,82,94,74,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",8/22/2016,0,,0,0,78,87,67,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",8/23/2016,0,,0,0,76,89,65,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",8/24/2016,0,,0,0,76,87,64,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",8/25/2016,0,,0,0,78,92,65,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",8/26/2016,0,,0,0,84,99,72,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",8/27/2016,0.18,,0,0,84,98,75,28.88888889
USW00013722,"RALEIGH AIRPORT, NC US",8/28/2016,0,,0,0,79,90,71,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",8/29/2016,0,,0,0,80,90,69,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",8/30/2016,0,,0,0,79,92,67,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",8/31/2016,0,,0,0,82,95,71,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/1/2016,0.01,,0,0,80,94,71,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/2/2016,1.13,,0,0,73,75,64,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/3/2016,0.44,,0,0,69,81,64,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/4/2016,0,,0,0,71,83,61,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/5/2016,0,,0,0,70,84,58,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",9/6/2016,0,,0,0,75,91,61,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/7/2016,0,,0,0,80,94,67,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/8/2016,0,,0,0,81,96,68,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/9/2016,0,,0,0,81,94,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/10/2016,0,,0,0,82,92,74,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/11/2016,0,,0,0,82,91,72,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/12/2016,0,,0,0,78,88,69,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/13/2016,0,,0,0,77,91,64,25
USW00013722,"RALEIGH AIRPORT, NC US",9/14/2016,0,,0,0,78,91,66,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/15/2016,0,,0,0,78,90,66,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/16/2016,0,,0,0,75,83,68,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/17/2016,0,,0,0,75,89,66,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/18/2016,0.06,,0,0,78,90,71,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/19/2016,1.3,,0,0,75,79,71,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/20/2016,0.02,,0,0,72,75,71,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/21/2016,0.49,,0,0,72,75,70,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/22/2016,0.23,,0,0,74,83,71,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",9/23/2016,0,,0,0,76,85,67,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/24/2016,0,,0,0,76,92,64,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/25/2016,0,,0,0,72,74,69,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/26/2016,0.02,,0,0,70,76,65,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",9/27/2016,0,,0,0,73,80,67,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/28/2016,0.45,,0,0,75,86,66,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/29/2016,0.32,,0,0,71,79,65,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/30/2016,0.14,,0,0,75,83,71,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/1/2016,0,,0,0,74,84,66,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/2/2016,0,,0,0,68,79,62,20
USW00013722,"RALEIGH AIRPORT, NC US",10/3/2016,0,,0,0,69,79,62,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/4/2016,0,,0,0,68,76,62,20
USW00013722,"RALEIGH AIRPORT, NC US",10/5/2016,0,,0,0,65,72,60,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/6/2016,0.02,,0,0,65,72,59,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/7/2016,0.36,,0,0,69,74,65,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/8/2016,6.45,,0,0,69,70,63,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/9/2016,0.13,,0,0,64,73,52,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/10/2016,0,,0,0,57,68,45,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/11/2016,0,,0,0,54,68,43,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/12/2016,0,,0,0,57,73,48,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/13/2016,0,,0,0,62,79,48,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/14/2016,0,,0,0,63,70,53,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/15/2016,0,,0,0,60,72,52,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/16/2016,0,,0,0,62,78,51,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/17/2016,0,,0,0,68,82,57,20
USW00013722,"RALEIGH AIRPORT, NC US",10/18/2016,0,,0,0,71,84,60,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/19/2016,0,,0,0,72,88,62,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/20/2016,0,,0,0,73,86,61,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/21/2016,0,,0,0,69,78,56,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/22/2016,0,,0,0,57,64,42,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/23/2016,0,,0,0,53,70,40,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/24/2016,0,,0,0,61,78,47,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/25/2016,0,,0,0,57,66,44,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/26/2016,0,,0,0,52,68,39,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/27/2016,0.14,,0,0,59,75,47,15
USW00013722,"RALEIGH AIRPORT, NC US",10/28/2016,0,,0,0,65,74,54,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/29/2016,0,,0,0,61,78,48,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/30/2016,0,,0,0,67,84,56,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/31/2016,0,,0,0,63,71,54,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/1/2016,0,,0,0,58,64,52,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",11/2/2016,0,,0,0,62,79,50,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",11/3/2016,0.01,,0,0,67,83,56,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",11/4/2016,0.07,,0,0,64,69,45,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",11/5/2016,0,,0,0,51,65,38,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/6/2016,0,,0,0,51,71,37,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/7/2016,0,,0,0,51,64,38,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/8/2016,0,,0,0,48,67,33,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",11/9/2016,0,,0,0,54,67,47,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/10/2016,0,,0,0,52,65,37,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",11/11/2016,0,,0,0,52,70,36,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",11/12/2016,0,,0,0,50,55,30,10
USW00013722,"RALEIGH AIRPORT, NC US",11/13/2016,0.06,,0,0,41,64,24,5
USW00013722,"RALEIGH AIRPORT, NC US",11/14/2016,0.27,,0,0,48,54,44,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",11/15/2016,0,,0,0,51,64,37,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/16/2016,0,,0,0,50,69,35,10
USW00013722,"RALEIGH AIRPORT, NC US",11/17/2016,0,,0,0,52,69,37,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",11/18/2016,0,,0,0,54,76,39,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/19/2016,0,,0,0,58,77,42,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",11/20/2016,0,,0,0,44,53,31,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",11/21/2016,0,,0,0,41,54,27,5
USW00013722,"RALEIGH AIRPORT, NC US",11/22/2016,0,,0,0,41,58,27,5
USW00013722,"RALEIGH AIRPORT, NC US",11/23/2016,0,,0,0,42,62,28,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",11/24/2016,0.06,,0,0,54,72,47,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/25/2016,0,,0,0,60,74,52,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/26/2016,0,,0,0,56,58,32,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",11/27/2016,0,,0,0,41,56,27,5
USW00013722,"RALEIGH AIRPORT, NC US",11/28/2016,0,,0,0,43,59,31,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",11/29/2016,0.06,,0,0,63,72,58,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/30/2016,0.07,,0,0,68,77,65,20
USW00013722,"RALEIGH AIRPORT, NC US",12/1/2016,0,,0,0,63,68,46,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",12/2/2016,0,,0,0,48,58,33,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/3/2016,0,,0,0,45,54,33,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",12/4/2016,0.32,,0,0,44,47,41,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",12/5/2016,0.41,,0,0,47,59,42,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/6/2016,0.56,,0,0,48,49,43,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/7/2016,0,,0,0,47,60,37,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/8/2016,0,,0,0,49,52,38,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/9/2016,0,,0,0,37,41,27,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",12/10/2016,0,,0,0,31,45,20,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",12/11/2016,0,,0,0,34,46,23,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",12/12/2016,0.03,,0,0,46,62,37,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",12/13/2016,0,,0,0,47,55,38,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/14/2016,0,,0,0,48,52,34,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/15/2016,0,,0,0,38,41,24,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/16/2016,0.01,,0,0,26,32,19,-3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/17/2016,0.01,,0,0,34,49,28,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",12/18/2016,0.22,,0,0,59,75,43,15
USW00013722,"RALEIGH AIRPORT, NC US",12/19/2016,0.21,,0,0,41,47,34,5
USW00013722,"RALEIGH AIRPORT, NC US",12/20/2016,0,,0,0,38,45,29,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/21/2016,0,,0,0,39,59,27,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/22/2016,0,,0,0,48,66,38,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/23/2016,0,,0,0,44,53,29,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",12/24/2016,0.02,,0,0,48,59,43,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/25/2016,0,,0,0,53,60,48,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",12/26/2016,0.04,,0,0,52,60,47,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",12/27/2016,0.01,,0,0,57,68,52,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",12/28/2016,0,,0,0,53,60,36,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",12/29/2016,0.35,,0,0,49,63,39,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/30/2016,0,,0,0,42,48,28,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",12/31/2016,0,,0,0,37,50,23,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/1/2017,0.54,,0,0,46,50,41,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/2/2017,1.08,,0,0,50,51,47,10
USW00013722,"RALEIGH AIRPORT, NC US",1/3/2017,0.31,,0,0,48,56,47,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/4/2017,0,,0,0,56,64,41,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",1/5/2017,0,,0,0,40,44,29,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/6/2017,0.25,,0,0,40,43,32,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/7/2017,0.6,,0.5,0,29,32,20,-1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",1/8/2017,0,,0,1.2,21,27,15,-6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/9/2017,0,,0,1.2,19,31,9,-7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",1/10/2017,0,,0,1.2,31,48,24,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/11/2017,0,,0,0,47,57,40,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",1/12/2017,0,,0,0,60,73,54,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",1/13/2017,0.01,,0,0,61,76,50,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",1/14/2017,0,,0,0,50,55,42,10
USW00013722,"RALEIGH AIRPORT, NC US",1/15/2017,0.02,,0,0,48,57,40,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/16/2017,0,,0,0,48,51,44,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/17/2017,0.04,,0,0,52,62,47,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",1/18/2017,0,,0,0,63,70,45,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",1/19/2017,0,,0,0,49,63,36,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/20/2017,0.09,,0,0,51,59,46,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",1/21/2017,0.38,,0,0,52,55,51,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",1/22/2017,0.09,,0,0,54,56,53,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",1/23/2017,0.28,,0,0,55,60,43,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",1/24/2017,0,,0,0,49,63,41,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/25/2017,0,,0,0,52,73,36,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",1/26/2017,0.06,,0,0,62,70,43,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",1/27/2017,0,,0,0,44,51,30,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",1/28/2017,0,,0,0,39,52,27,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/29/2017,0.02,,0,0,40,54,30,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/30/2017,0,,0,0,40,46,30,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",1/31/2017,0,,0,0,45,68,31,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",2/1/2017,0,,0,0,54,70,42,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",2/2/2017,0,,0,0,50,61,37,10
USW00013722,"RALEIGH AIRPORT, NC US",2/3/2017,0.06,,0,0,44,49,34,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/4/2017,0,,0,0,35,45,26,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/5/2017,0.01,,0,0,40,60,27,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/6/2017,0,,0,0,48,68,31,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",2/7/2017,0,,0,0,60,76,49,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",2/8/2017,0.09,,0,0,63,74,54,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",2/9/2017,0.11,,0,0,54,60,32,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",2/10/2017,0,,0,0,37,51,26,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/11/2017,0,,0,0,53,73,41,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",2/12/2017,0.05,,0,0,69,83,58,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",2/13/2017,0,,0,0,57,64,37,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",2/14/2017,0,,0,0,47,64,30,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/15/2017,0.34,,0,0,52,56,39,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",2/16/2017,0,,0,0,44,53,32,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/17/2017,0,,0,0,46,66,34,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/18/2017,0,,0,0,55,73,37,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",2/19/2017,0,,0,0,59,73,44,15
USW00013722,"RALEIGH AIRPORT, NC US",2/20/2017,0,,0,0,58,73,42,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",2/21/2017,0,,0,0,55,66,44,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",2/22/2017,0,0,0,0,59,70,51,15
USW00013722,"RALEIGH AIRPORT, NC US",2/23/2017,0,,0,0,62,77,50,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",2/24/2017,0,,0,0,63,80,47,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",2/25/2017,0,,0,0,68,81,52,20
USW00013722,"RALEIGH AIRPORT, NC US",2/26/2017,0,,0,0,50,56,37,10
USW00013722,"RALEIGH AIRPORT, NC US",2/27/2017,0,,0,0,49,66,35,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/28/2017,0,,0,0,63,77,50,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",3/1/2017,0.97,,0,0,71,79,59,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",3/2/2017,0,,0,0,57,62,39,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",3/3/2017,0,,0,0,44,54,31,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/4/2017,0,,0,0,39,54,25,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",3/5/2017,0,,0,0,40,53,30,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",3/6/2017,0,,0,0,47,65,34,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",3/7/2017,0,,0,0,60,74,49,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/8/2017,0.05,,0,0,63,69,46,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",3/9/2017,0,,0,0,56,75,37,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",3/10/2017,0,,0,0,58,69,41,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",3/11/2017,0,,0,0,42,50,31,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",3/12/2017,0.03,,0.3,0,38,48,30,3.333333333
